_id,Quarter,QuarterQF,HB,HBQF,Location,LocationQF,AdmissionType,AdmissionTypeQF,Episodes,LengthOfEpisode,AverageLengthOfEpisode,AverageLengthOfEpisodeQF,Stays,LengthOfStay,AverageLengthOfStay,AverageLengthOfStayQF
4164,2022Q2,p,RA2701,"",RA2701,"",All Day cases,"",0,0, ,z,0,0, ,z
4165,2017Q2,"",RA2703,"",RA2703,"",All Day cases,"",5,0,0,"",5,0,0,""
4166,2017Q3,"",RA2703,"",RA2703,"",All Day cases,"",10,0,0,"",10,0,0,""
4167,2017Q4,"",RA2703,"",RA2703,"",All Day cases,"",5,0,0,"",5,0,0,""
4168,2018Q1,"",RA2703,"",RA2703,"",All Day cases,"",15,0,0,"",14,0,0,""
4169,2018Q2,"",RA2703,"",RA2703,"",All Day cases,"",15,0,0,"",14,0,0,""
4170,2018Q3,"",RA2703,"",RA2703,"",All Day cases,"",17,0,0,"",15,0,0,""
4171,2018Q4,"",RA2703,"",RA2703,"",All Day cases,"",15,0,0,"",11,0,0,""
4172,2019Q1,"",RA2703,"",RA2703,"",All Day cases,"",5,0,0,"",5,0,0,""
4173,2019Q2,"",RA2703,"",RA2703,"",All Day cases,"",20,0,0,"",14,0,0,""
4174,2019Q3,"",RA2703,"",RA2703,"",All Day cases,"",15,0,0,"",5,0,0,""
4175,2019Q4,"",RA2703,"",RA2703,"",All Day cases,"",5,0,0,"",5,0,0,""
4176,2020Q1,"",RA2703,"",RA2703,"",All Day cases,"",5,0,0,"",5,0,0,""
4177,2021Q2,"",RA2703,"",RA2703,"",All Day cases,"",5,0,0,"",5,0,0,""
4178,2021Q3,"",RA2703,"",RA2703,"",All Day cases,"",5,0,0,"",0,0, ,z
4179,2021Q4,"",RA2703,"",RA2703,"",All Day cases,"",5,0,0,"",5,0,0,""
4180,2022Q1,"",RA2703,"",RA2703,"",All Day cases,"",5,0,0,"",5,0,0,""
4181,2022Q2,p,RA2703,"",RA2703,"",All Day cases,"",10,0,0,"",5,0,0,""
4182,2017Q2,"",RA2702,"",RA2702,"",All Day cases,"",112,0,0,"",109,0,0,""
4183,2017Q3,"",RA2702,"",RA2702,"",All Day cases,"",124,0,0,"",116,0,0,""
4184,2017Q4,"",RA2702,"",RA2702,"",All Day cases,"",121,0,0,"",117,0,0,""
4185,2018Q1,"",RA2702,"",RA2702,"",All Day cases,"",116,0,0,"",113,0,0,""
4186,2018Q2,"",RA2702,"",RA2702,"",All Day cases,"",106,0,0,"",102,0,0,""
4187,2018Q3,"",RA2702,"",RA2702,"",All Day cases,"",100,0,0,"",94,0,0,""
4188,2018Q4,"",RA2702,"",RA2702,"",All Day cases,"",115,0,0,"",108,0,0,""
4189,2019Q1,"",RA2702,"",RA2702,"",All Day cases,"",84,0,0,"",74,0,0,""
4190,2019Q2,"",RA2702,"",RA2702,"",All Day cases,"",107,0,0,"",99,0,0,""
4191,2019Q3,"",RA2702,"",RA2702,"",All Day cases,"",137,0,0,"",120,0,0,""
4192,2019Q4,"",RA2702,"",RA2702,"",All Day cases,"",106,0,0,"",86,0,0,""
4193,2020Q1,"",RA2702,"",RA2702,"",All Day cases,"",50,0,0,"",48,0,0,""
4194,2020Q2,"",RA2702,"",RA2702,"",All Day cases,"",15,0,0,"",15,0,0,""
4195,2020Q3,"",RA2702,"",RA2702,"",All Day cases,"",50,0,0,"",48,0,0,""
4196,2020Q4,"",RA2702,"",RA2702,"",All Day cases,"",50,0,0,"",49,0,0,""
4197,2021Q1,"",RA2702,"",RA2702,"",All Day cases,"",25,0,0,"",26,0,0,""
4198,2021Q2,"",RA2702,"",RA2702,"",All Day cases,"",62,0,0,"",58,0,0,""
4199,2021Q3,"",RA2702,"",RA2702,"",All Day cases,"",86,0,0,"",76,0,0,""
4200,2021Q4,"",RA2702,"",RA2702,"",All Day cases,"",62,0,0,"",54,0,0,""
4201,2022Q1,"",RA2702,"",RA2702,"",All Day cases,"",67,0,0,"",60,0,0,""
4202,2022Q2,p,RA2702,"",RA2702,"",All Day cases,"",74,0,0,"",66,0,0,""
4203,2017Q2,"",S92000003,d,S92000003,d,All Day cases,"",107223,0,0,"",105534,5,4.7378096158584e-5,""
4204,2017Q3,"",S92000003,d,S92000003,d,All Day cases,"",106924,0,0,"",105185,5,4.75352949565052e-5,""
4205,2017Q4,"",S92000003,d,S92000003,d,All Day cases,"",107830,0,0,"",106018,10,9.43236054254938e-5,""
4206,2018Q1,"",S92000003,d,S92000003,d,All Day cases,"",105272,0,0,"",103517,6,5.79614942473217e-5,""
4207,2018Q2,"",S92000003,d,S92000003,d,All Day cases,"",110233,0,0,"",108494,5,4.60854978155474e-5,""
4208,2018Q3,"",S92000003,d,S92000003,d,All Day cases,"",106475,0,0,"",104563,9,8.60725113089716e-5,""
4209,2018Q4,"",S92000003,d,S92000003,d,All Day cases,"",109595,0,0,"",107542,11,1.02285618642019e-4,""
4210,2019Q1,"",S92000003,d,S92000003,d,All Day cases,"",114276,0,0,"",112070,14,1.24921923797626e-4,""
4211,2019Q2,"",S92000003,d,S92000003,d,All Day cases,"",112777,0,0,"",110488,22,1.99116646151618e-4,""
4212,2019Q3,"",S92000003,d,S92000003,d,All Day cases,"",113138,0,0,"",110943,8,7.21091010699188e-5,""
4213,2019Q4,"",S92000003,d,S92000003,d,All Day cases,"",113949,0,0,"",111907,10,8.9359914929361e-5,""
4214,2020Q1,"",S92000003,d,S92000003,d,All Day cases,"",106538,0,0,"",104579,5,4.78107459432582e-5,""
4215,2020Q2,"",S92000003,d,S92000003,d,All Day cases,"",37499,0,0,"",36645,0,0,""
4216,2020Q3,"",S92000003,d,S92000003,d,All Day cases,"",68996,0,0,"",67535,5,7.40356852002665e-5,""
4217,2020Q4,"",S92000003,d,S92000003,d,All Day cases,"",82897,0,0,"",81334,5,6.14749059433939e-5,""
4218,2021Q1,"",S92000003,d,S92000003,d,All Day cases,"",77832,0,0,"",76460,0,0,""
4219,2021Q2,"",S92000003,d,S92000003,d,All Day cases,"",93511,0,0,"",91575,5,5.46000546000546e-5,""
4220,2021Q3,"",S92000003,d,S92000003,d,All Day cases,"",91751,0,0,"",89947,38,4.22471010706305e-4,""
4221,2021Q4,"",S92000003,d,S92000003,d,All Day cases,"",92873,0,0,"",91135,70,7.68091293136556e-4,""
4222,2022Q1,"",S92000003,d,S92000003,d,All Day cases,"",94988,0,0,"",93331,77,8.25020625515638e-4,""
4223,2022Q2,p,S92000003,d,S92000003,d,All Day cases,"",98690,0,0,"",97012,84,8.65872263225168e-4,""
4224,2017Q2,"",RA2704,"",RA2704,"",All Day cases,"",34,0,0,"",35,0,0,""
4225,2017Q3,"",RA2704,"",RA2704,"",All Day cases,"",31,0,0,"",31,0,0,""
4226,2017Q4,"",RA2704,"",RA2704,"",All Day cases,"",50,0,0,"",50,0,0,""
4227,2018Q1,"",RA2704,"",RA2704,"",All Day cases,"",45,0,0,"",45,0,0,""
4228,2018Q2,"",RA2704,"",RA2704,"",All Day cases,"",50,0,0,"",50,0,0,""
4229,2018Q3,"",RA2704,"",RA2704,"",All Day cases,"",35,0,0,"",33,0,0,""
4230,2018Q4,"",RA2704,"",RA2704,"",All Day cases,"",35,0,0,"",35,0,0,""
4231,2019Q1,"",RA2704,"",RA2704,"",All Day cases,"",45,0,0,"",45,0,0,""
4232,2019Q2,"",RA2704,"",RA2704,"",All Day cases,"",45,0,0,"",43,0,0,""
4233,2019Q3,"",RA2704,"",RA2704,"",All Day cases,"",40,0,0,"",35,0,0,""
4234,2019Q4,"",RA2704,"",RA2704,"",All Day cases,"",20,0,0,"",20,0,0,""
4235,2020Q1,"",RA2704,"",RA2704,"",All Day cases,"",40,0,0,"",35,0,0,""
4236,2020Q2,"",RA2704,"",RA2704,"",All Day cases,"",10,0,0,"",10,0,0,""
4237,2020Q3,"",RA2704,"",RA2704,"",All Day cases,"",20,0,0,"",20,0,0,""
4238,2020Q4,"",RA2704,"",RA2704,"",All Day cases,"",35,0,0,"",35,0,0,""
4239,2021Q1,"",RA2704,"",RA2704,"",All Day cases,"",25,0,0,"",24,0,0,""
4240,2021Q2,"",RA2704,"",RA2704,"",All Day cases,"",40,0,0,"",40,0,0,""
4241,2021Q3,"",RA2704,"",RA2704,"",All Day cases,"",35,0,0,"",35,0,0,""
4242,2021Q4,"",RA2704,"",RA2704,"",All Day cases,"",40,0,0,"",40,0,0,""
4243,2022Q1,"",RA2704,"",RA2704,"",All Day cases,"",30,0,0,"",30,0,0,""
4244,2022Q2,p,RA2704,"",RA2704,"",All Day cases,"",40,0,0,"",39,0,0,""
4245,2017Q2,"",S08000015,"",S12000008,"",All Inpatients,d,6773,28301,4.1785028790787,"",4352,28636,6.57996323529412,""
4246,2017Q3,"",S08000015,"",S12000008,"",All Inpatients,d,6909,24693,3.5740338688667,"",4398,24688,5.61346066393815,""
4247,2017Q4,"",S08000015,"",S12000008,"",All Inpatients,d,7721,29222,3.78474290894962,"",4658,29119,6.25139544869042,""
4248,2018Q1,"",S08000015,"",S12000008,"",All Inpatients,d,7128,26760,3.75420875420875,"",4439,27087,6.1020500112638,""
4249,2018Q2,"",S08000015,"",S12000008,"",All Inpatients,d,7068,28037,3.96675155631013,"",4468,27881,6.24015219337511,""
4250,2018Q3,"",S08000015,"",S12000008,"",All Inpatients,d,6909,26339,3.8122738457085,"",4344,26532,6.10773480662983,""
4251,2018Q4,"",S08000015,"",S12000008,"",All Inpatients,d,7130,25973,3.64277699859748,"",4491,25329,5.63994655978624,""
4252,2019Q1,"",S08000015,"",S12000008,"",All Inpatients,d,7224,25288,3.50055370985604,"",4627,25623,5.53771342122325,""
4253,2019Q2,"",S08000015,"",S12000008,"",All Inpatients,d,7240,25332,3.49889502762431,"",4726,25852,5.47016504443504,""
4254,2019Q3,"",S08000015,"",S12000008,"",All Inpatients,d,7015,24538,3.49793300071276,"",4538,25039,5.51762891141472,""
4255,2019Q4,"",S08000015,"",S12000008,"",All Inpatients,d,6711,24817,3.6979585754731,"",4322,25369,5.86973623322536,""
4256,2020Q1,"",S08000015,"",S12000008,"",All Inpatients,d,6156,24831,4.03362573099415,"",4016,25989,6.47136454183267,""
4257,2020Q2,"",S08000015,"",S12000008,"",All Inpatients,d,4711,17551,3.72553597962216,"",2857,18066,6.32341617080854,""
4258,2020Q3,"",S08000015,"",S12000008,"",All Inpatients,d,5949,21883,3.67843335014288,"",3843,21384,5.56440281030445,""
4259,2020Q4,"",S08000015,"",S12000008,"",All Inpatients,d,5904,24125,4.08621273712737,"",3746,23860,6.36946075814202,""
4260,2021Q1,"",S08000015,"",S12000008,"",All Inpatients,d,5456,25820,4.73240469208211,"",3373,25991,7.70560332048621,""
4261,2021Q2,"",S08000015,"",S12000008,"",All Inpatients,d,6415,24227,3.77661730319564,"",4120,24777,6.01383495145631,""
4262,2021Q3,"",S08000015,"",S12000008,"",All Inpatients,d,6345,25565,4.02915681639086,"",4087,25901,6.33741130413506,""
4263,2021Q4,"",S08000015,"",S12000008,"",All Inpatients,d,5927,26265,4.43141555593049,"",3726,27187,7.29656468062265,""
4264,2022Q1,"",S08000015,"",S12000008,"",All Inpatients,d,5374,26120,4.86043915147004,"",3513,26955,7.67292912040991,""
4265,2022Q2,p,S08000015,"",S12000008,"",All Inpatients,d,5540,27946,5.04440433212996,"",3725,28853,7.74577181208054,""
4266,2017Q2,"",S08000015,"",S08000015,d,All Inpatients,d,21567,97757,4.53271201372467,"",13868,98542,7.10571098932795,""
4267,2017Q3,"",S08000015,"",S08000015,d,All Inpatients,d,22583,92390,4.09113049639109,"",14045,90157,6.41915272338911,""
4268,2017Q4,"",S08000015,"",S08000015,d,All Inpatients,d,24074,102581,4.26107003406164,"",14476,102168,7.05775075987842,""
4269,2018Q1,"",S08000015,"",S08000015,d,All Inpatients,d,23238,98388,4.23392718822618,"",14207,97769,6.88174843387063,""
4270,2018Q2,"",S08000015,"",S08000015,d,All Inpatients,d,22562,96354,4.27063203616701,"",14110,97150,6.88518781006378,""
4271,2018Q3,"",S08000015,"",S08000015,d,All Inpatients,d,22019,87937,3.99368727008493,"",13822,88405,6.39596295760382,""
4272,2018Q4,"",S08000015,"",S08000015,d,All Inpatients,d,22923,90687,3.95615757099856,"",14409,90507,6.28128253175099,""
4273,2019Q1,"",S08000015,"",S08000015,d,All Inpatients,d,22881,92658,4.04956077094533,"",14561,91567,6.28851040450519,""
4274,2019Q2,"",S08000015,"",S08000015,d,All Inpatients,d,22573,90979,4.0304345899969,"",14527,90918,6.25855303916844,""
4275,2019Q3,"",S08000015,"",S08000015,d,All Inpatients,d,22140,90493,4.08730803974706,"",14223,92559,6.507698797722,""
4276,2019Q4,"",S08000015,"",S08000015,d,All Inpatients,d,21881,91425,4.17828252822083,"",13766,92076,6.68865320354497,""
4277,2020Q1,"",S08000015,"",S08000015,d,All Inpatients,d,19803,92968,4.69464222592536,"",12739,94874,7.44752335348143,""
4278,2020Q2,"",S08000015,"",S08000015,d,All Inpatients,d,15163,64406,4.24757633713645,"",9252,67322,7.27648076091656,""
4279,2020Q3,"",S08000015,"",S08000015,d,All Inpatients,d,19732,77790,3.94232718426921,"",12478,77288,6.19394133675268,""
4280,2020Q4,"",S08000015,"",S08000015,d,All Inpatients,d,18719,85103,4.54634328756878,"",11694,84628,7.2368736103985,""
4281,2021Q1,"",S08000015,"",S08000015,d,All Inpatients,d,17233,85582,4.96616955840538,"",10554,83572,7.91851430737161,""
4282,2021Q2,"",S08000015,"",S08000015,d,All Inpatients,d,20051,86197,4.29888783601815,"",12859,88014,6.84454467688001,""
4283,2021Q3,"",S08000015,"",S08000015,d,All Inpatients,d,19650,86737,4.41409669211196,"",12481,86399,6.92244211201026,""
4284,2021Q4,"",S08000015,"",S08000015,d,All Inpatients,d,18845,95044,5.04345980366145,"",11790,96038,8.14571670907549,""
4285,2022Q1,"",S08000015,"",S08000015,d,All Inpatients,d,16818,88934,5.28802473540255,"",10889,89266,8.19781430801726,""
4286,2022Q2,p,S08000015,"",S08000015,d,All Inpatients,d,17344,96195,5.54629843173432,"",11440,97641,8.53505244755245,""
4287,2017Q2,"",S08000015,"",S12000021,"",All Inpatients,d,8445,37092,4.39218472468916,"",5316,37106,6.98006019563582,""
4288,2017Q3,"",S08000015,"",S12000021,"",All Inpatients,d,8204,35453,4.32142857142857,"",5113,33973,6.64443575200469,""
4289,2017Q4,"",S08000015,"",S12000021,"",All Inpatients,d,8427,39824,4.72576243028361,"",5259,40065,7.61836851112379,""
4290,2018Q1,"",S08000015,"",S12000021,"",All Inpatients,d,8209,37739,4.59727128761116,"",5093,37051,7.2748870999411,""
4291,2018Q2,"",S08000015,"",S12000021,"",All Inpatients,d,7995,36203,4.52820512820513,"",5085,35276,6.93726647000983,""
4292,2018Q3,"",S08000015,"",S12000021,"",All Inpatients,d,7883,33738,4.27984269947989,"",5076,34193,6.73620961386919,""
4293,2018Q4,"",S08000015,"",S12000021,"",All Inpatients,d,8346,34493,4.13287802540139,"",5318,34159,6.42327942835653,""
4294,2019Q1,"",S08000015,"",S12000021,"",All Inpatients,d,8173,35129,4.29817692401811,"",5297,33404,6.30621106286577,""
4295,2019Q2,"",S08000015,"",S12000021,"",All Inpatients,d,8044,36463,4.53294380905022,"",5251,35208,6.70500856979623,""
4296,2019Q3,"",S08000015,"",S12000021,"",All Inpatients,d,8020,34838,4.34389027431421,"",5199,35362,6.80169263319869,""
4297,2019Q4,"",S08000015,"",S12000021,"",All Inpatients,d,7918,34960,4.4152563778732,"",4983,33428,6.70840858920329,""
4298,2020Q1,"",S08000015,"",S12000021,"",All Inpatients,d,7055,35938,5.09397590361446,"",4553,36038,7.91522073358225,""
4299,2020Q2,"",S08000015,"",S12000021,"",All Inpatients,d,5516,24398,4.42313270485859,"",3313,25183,7.60126773317235,""
4300,2020Q3,"",S08000015,"",S12000021,"",All Inpatients,d,7154,29956,4.18730779983226,"",4522,28698,6.34630694383016,""
4301,2020Q4,"",S08000015,"",S12000021,"",All Inpatients,d,6627,32784,4.94703485740154,"",4145,32745,7.89987937273824,""
4302,2021Q1,"",S08000015,"",S12000021,"",All Inpatients,d,6140,30657,4.99299674267101,"",3764,29417,7.8153560042508,""
4303,2021Q2,"",S08000015,"",S12000021,"",All Inpatients,d,7025,34379,4.8938078291815,"",4546,34505,7.59018917729872,""
4304,2021Q3,"",S08000015,"",S12000021,"",All Inpatients,d,6752,32928,4.87677725118483,"",4318,31910,7.38999536822603,""
4305,2021Q4,"",S08000015,"",S12000021,"",All Inpatients,d,6499,35209,5.41760270810894,"",4108,34851,8.48369036027264,""
4306,2022Q1,"",S08000015,"",S12000021,"",All Inpatients,d,5830,34018,5.83499142367067,"",3754,32859,8.75306339904102,""
4307,2022Q2,p,S08000015,"",S12000021,"",All Inpatients,d,5982,35453,5.92661317285189,"",4009,35002,8.73085557495635,""
4308,2017Q2,"",S08000015,"",S12000028,"",All Inpatients,d,6349,32364,5.09749566860923,"",4200,32800,7.80952380952381,""
4309,2017Q3,"",S08000015,"",S12000028,"",All Inpatients,d,7470,32244,4.31646586345382,"",4534,31496,6.94662549625055,""
4310,2017Q4,"",S08000015,"",S12000028,"",All Inpatients,d,7926,33535,4.23101185970225,"",4559,32984,7.23491993858302,""
4311,2018Q1,"",S08000015,"",S12000028,"",All Inpatients,d,7901,33889,4.28920389824073,"",4675,33631,7.19379679144385,""
4312,2018Q2,"",S08000015,"",S12000028,"",All Inpatients,d,7499,32114,4.28243765835445,"",4557,33993,7.45951283739302,""
4313,2018Q3,"",S08000015,"",S12000028,"",All Inpatients,d,7227,27860,3.85498823854988,"",4402,27680,6.28805088596093,""
4314,2018Q4,"",S08000015,"",S12000028,"",All Inpatients,d,7447,30221,4.05814421914865,"",4600,31019,6.74326086956522,""
4315,2019Q1,"",S08000015,"",S12000028,"",All Inpatients,d,7484,32241,4.30799037947622,"",4637,32540,7.0174681906405,""
4316,2019Q2,"",S08000015,"",S12000028,"",All Inpatients,d,7289,29184,4.00384140485663,"",4550,29858,6.5621978021978,""
4317,2019Q3,"",S08000015,"",S12000028,"",All Inpatients,d,7105,31117,4.37959183673469,"",4486,32158,7.16852429781543,""
4318,2019Q4,"",S08000015,"",S12000028,"",All Inpatients,d,7252,31648,4.36403750689465,"",4461,33279,7.45998655010087,""
4319,2020Q1,"",S08000015,"",S12000028,"",All Inpatients,d,6592,32199,4.88455703883495,"",4170,32847,7.87697841726619,""
4320,2020Q2,"",S08000015,"",S12000028,"",All Inpatients,d,4936,22457,4.54963533225284,"",3082,24073,7.81083711875406,""
4321,2020Q3,"",S08000015,"",S12000028,"",All Inpatients,d,6629,25951,3.91476844169558,"",4113,27206,6.61463651835643,""
4322,2020Q4,"",S08000015,"",S12000028,"",All Inpatients,d,6188,28194,4.5562378797672896,"",3803,28023,7.36865632395477,""
4323,2021Q1,"",S08000015,"",S12000028,"",All Inpatients,d,5637,29105,5.16320737981196,"",3417,28164,8.24231782265145,""
4324,2021Q2,"",S08000015,"",S12000028,"",All Inpatients,d,6611,27591,4.1734987142641,"",4193,28732,6.85237300262342,""
4325,2021Q3,"",S08000015,"",S12000028,"",All Inpatients,d,6553,28244,4.31008698306119,"",4076,28588,7.01373895976448,""
4326,2021Q4,"",S08000015,"",S12000028,"",All Inpatients,d,6419,33570,5.229786571117,"",3956,34000,8.59453993933266,""
4327,2022Q1,"",S08000015,"",S12000028,"",All Inpatients,d,5614,28796,5.12931955824724,"",3622,29452,8.13141910546659,""
4328,2022Q2,p,S08000015,"",S12000028,"",All Inpatients,d,5822,32796,5.6331157677774,"",3706,33786,9.11656772800863,""
4329,2017Q2,"",S08000016,"",S08000016,d,All Inpatients,d,5452,21787,3.9961482024945,"",3437,21928,6.37998254291533,""
4330,2017Q3,"",S08000016,"",S08000016,d,All Inpatients,d,5206,20792,3.99385324625432,"",3255,20657,6.34623655913979,""
4331,2017Q4,"",S08000016,"",S08000016,d,All Inpatients,d,5301,21925,4.13601207319374,"",3259,22065,6.77048174286591,""
4332,2018Q1,"",S08000016,"",S08000016,d,All Inpatients,d,5446,23824,4.37458685273595,"",3144,22456,7.14249363867684,""
4333,2018Q2,"",S08000016,"",S08000016,d,All Inpatients,d,5709,22195,3.8877211420564,"",3370,22687,6.73204747774481,""
4334,2018Q3,"",S08000016,"",S08000016,d,All Inpatients,d,5815,21923,3.77007738607051,"",3382,23054,6.81667652276759,""
4335,2018Q4,"",S08000016,"",S08000016,d,All Inpatients,d,5833,21257,3.64426538659352,"",3441,20964,6.0924149956408,""
4336,2019Q1,"",S08000016,"",S08000016,d,All Inpatients,d,5740,20603,3.58937282229965,"",3315,20739,6.25610859728507,""
4337,2019Q2,"",S08000016,"",S08000016,d,All Inpatients,d,5463,20357,3.7263408383672,"",3372,20260,6.00830367734282,""
4338,2019Q3,"",S08000016,"",S08000016,d,All Inpatients,d,5472,19867,3.63066520467836,"",3430,20082,5.85481049562682,""
4339,2019Q4,"",S08000016,"",S08000016,d,All Inpatients,d,5976,20087,3.36127844712182,"",3480,19692,5.65862068965517,""
4340,2020Q1,"",S08000016,"",S08000016,d,All Inpatients,d,5700,19963,3.50228070175439,"",3104,20313,6.54413659793814,""
4341,2020Q2,"",S08000016,"",S08000016,d,All Inpatients,d,4302,12905,2.99976754997676,"",2196,12698,5.78233151183971,""
4342,2020Q3,"",S08000016,"",S08000016,d,All Inpatients,d,4644,15384,3.31266149870801,"",2617,15140,5.7852502865877,""
4343,2020Q4,"",S08000016,"",S08000016,d,All Inpatients,d,4406,16897,3.83499773036768,"",2626,16461,6.26846915460777,""
4344,2021Q1,"",S08000016,"",S08000016,d,All Inpatients,d,4731,19247,4.06827309236948,"",2511,19491,7.76224611708483,""
4345,2021Q2,"",S08000016,"",S08000016,d,All Inpatients,d,5482,20357,3.71342575702298,"",2962,19978,6.74476704929102,""
4346,2021Q3,"",S08000016,"",S08000016,d,All Inpatients,d,4722,19002,4.02414231257942,"",2590,19111,7.37876447876448,""
4347,2021Q4,"",S08000016,"",S08000016,d,All Inpatients,d,4905,22698,4.62752293577982,"",2580,20875,8.09108527131783,""
4348,2022Q1,"",S08000016,"",S08000016,d,All Inpatients,d,4532,21742,4.79744042365402,"",2421,20255,8.3663775299463,""
4349,2022Q2,p,S08000016,"",S08000016,d,All Inpatients,d,4489,20546,4.57696591668523,"",2548,22160,8.69701726844584,""
4350,2017Q2,"",S08000016,"",S12000026,"",All Inpatients,d,5452,21787,3.9961482024945,"",3437,21928,6.37998254291533,""
4351,2017Q3,"",S08000016,"",S12000026,"",All Inpatients,d,5206,20792,3.99385324625432,"",3255,20657,6.34623655913979,""
4352,2017Q4,"",S08000016,"",S12000026,"",All Inpatients,d,5301,21925,4.13601207319374,"",3259,22065,6.77048174286591,""
4353,2018Q1,"",S08000016,"",S12000026,"",All Inpatients,d,5446,23824,4.37458685273595,"",3144,22456,7.14249363867684,""
4354,2018Q2,"",S08000016,"",S12000026,"",All Inpatients,d,5709,22195,3.8877211420564,"",3370,22687,6.73204747774481,""
4355,2018Q3,"",S08000016,"",S12000026,"",All Inpatients,d,5815,21923,3.77007738607051,"",3382,23054,6.81667652276759,""
4356,2018Q4,"",S08000016,"",S12000026,"",All Inpatients,d,5833,21257,3.64426538659352,"",3441,20964,6.0924149956408,""
4357,2019Q1,"",S08000016,"",S12000026,"",All Inpatients,d,5740,20603,3.58937282229965,"",3315,20739,6.25610859728507,""
4358,2019Q2,"",S08000016,"",S12000026,"",All Inpatients,d,5463,20357,3.7263408383672,"",3372,20260,6.00830367734282,""
4359,2019Q3,"",S08000016,"",S12000026,"",All Inpatients,d,5472,19867,3.63066520467836,"",3430,20082,5.85481049562682,""
4360,2019Q4,"",S08000016,"",S12000026,"",All Inpatients,d,5976,20087,3.36127844712182,"",3480,19692,5.65862068965517,""
4361,2020Q1,"",S08000016,"",S12000026,"",All Inpatients,d,5700,19963,3.50228070175439,"",3104,20313,6.54413659793814,""
4362,2020Q2,"",S08000016,"",S12000026,"",All Inpatients,d,4302,12905,2.99976754997676,"",2196,12698,5.78233151183971,""
4363,2020Q3,"",S08000016,"",S12000026,"",All Inpatients,d,4644,15384,3.31266149870801,"",2617,15140,5.7852502865877,""
4364,2020Q4,"",S08000016,"",S12000026,"",All Inpatients,d,4406,16897,3.83499773036768,"",2626,16461,6.26846915460777,""
4365,2021Q1,"",S08000016,"",S12000026,"",All Inpatients,d,4731,19247,4.06827309236948,"",2511,19491,7.76224611708483,""
4366,2021Q2,"",S08000016,"",S12000026,"",All Inpatients,d,5482,20357,3.71342575702298,"",2962,19978,6.74476704929102,""
4367,2021Q3,"",S08000016,"",S12000026,"",All Inpatients,d,4722,19002,4.02414231257942,"",2590,19111,7.37876447876448,""
4368,2021Q4,"",S08000016,"",S12000026,"",All Inpatients,d,4905,22698,4.62752293577982,"",2580,20875,8.09108527131783,""
4369,2022Q1,"",S08000016,"",S12000026,"",All Inpatients,d,4532,21742,4.79744042365402,"",2421,20255,8.3663775299463,""
4370,2022Q2,p,S08000016,"",S12000026,"",All Inpatients,d,4489,20546,4.57696591668523,"",2548,22160,8.69701726844584,""
4371,2017Q2,"",S08000017,"",S12000006,"",All Inpatients,d,7601,33177,4.364820418366,"",4537,35893,7.91117478510029,""
4372,2017Q3,"",S08000017,"",S12000006,"",All Inpatients,d,7880,31343,3.97753807106599,"",4659,32783,7.03648851684911,""
4373,2017Q4,"",S08000017,"",S12000006,"",All Inpatients,d,7962,32639,4.09934689776438,"",4538,33862,7.46187747906567,""
4374,2018Q1,"",S08000017,"",S12000006,"",All Inpatients,d,8042,32912,4.09251429992539,"",4633,36126,7.79753939132312,""
4375,2018Q2,"",S08000017,"",S12000006,"",All Inpatients,d,8100,31286,3.86246913580247,"",4619,33278,7.20458973803854,""
4376,2018Q3,"",S08000017,"",S12000006,"",All Inpatients,d,8154,31729,3.89121903360314,"",4657,35071,7.53081382864505,""
4377,2018Q4,"",S08000017,"",S12000006,"",All Inpatients,d,8292,31855,3.84165460684998,"",4667,34359,7.36211699164345,""
4378,2019Q1,"",S08000017,"",S12000006,"",All Inpatients,d,8853,33283,3.7595165480628,"",4643,35838,7.71871634718932,""
4379,2019Q2,"",S08000017,"",S12000006,"",All Inpatients,d,8794,33230,3.77871275869911,"",4811,36450,7.57638744543754,""
