"QuarterEnding","HBT","HBTQF","PatientType","Specialty","SpecialtyQF","NumberSeen","NumberSeenQF","WaitedOver12Weeks","WaitedOver12WeeksQF","Median","MedianQF","90thPercentile","90thPercentileQF"
"20141231","S08000030",,"New Outpatient","AG",,95,,0,,21,,39.4000000000001,
"20151231","S08000030",,"New Outpatient","AG",,97,,0,,20,,48.4,
"20161231","S08000030",,"New Outpatient","AG",,78,,1,,21,,58.3,
"20171231","S08000030",,"New Outpatient","AG",,,":",,":",,":",,":"
"20181231","S08000030",,"New Outpatient","AG",,,":",,":",,":",,":"
"20191231","S08000030",,"New Outpatient","AG",,108,,0,,25.5,,56,
"20201231","S08000030",,"New Outpatient","AG",,100,,16,,29.5,,101.3,
"20211231","S08000030",,"New Outpatient","AG",,119,,1,,24,,43.2,
"20130630","S08000030",,"New Outpatient","AH",,739,,138,,64,,91,
"20140630","S08000030",,"New Outpatient","AH",,754,,172,,67.5,,93,
"20150630","S08000030",,"New Outpatient","AH",,549,,228,,68,,181,
"20160630","S08000030",,"New Outpatient","AH",,546,,234,,60.5,,170,
"20170630","S08000030",,"New Outpatient","AH",,,":",,":",,":",,":"
"20180630","S08000030",,"New Outpatient","AH",,,":",,":",,":",,":"
"20190630","S08000030",,"New Outpatient","AH",,904,,557,,108,,225,
"20200630","S08000030",,"New Outpatient","AH",,723,,440,,116,,257.8,
"20210630","S08000030",,"New Outpatient","AH",,392,,103,,31,,379.5,
"20220630","S08000030",,"New Outpatient","AH",,760,,440,,116,,248.1,
"20130930","S08000030",,"New Outpatient","AH",,781,,143,,68,,89,
"20140930","S08000030",,"New Outpatient","AH",,629,,242,,76,,106,
"20150930","S08000030",,"New Outpatient","AH",,752,,445,,107,,229,
"20160930","S08000030",,"New Outpatient","AH",,743,,438,,121,,183,
"20170930","S08000030",,"New Outpatient","AH",,,":",,":",,":",,":"
"20180930","S08000030",,"New Outpatient","AH",,,":",,":",,":",,":"
"20190930","S08000030",,"New Outpatient","AH",,601,,407,,102,,189,
"20200930","S08000030",,"New Outpatient","AH",,303,,107,,29,,214.8,
"20210930","S08000030",,"New Outpatient","AH",,429,,160,,61,,425.2,
"20220930","S08000030",,"New Outpatient","AH",,593,,289,,81,,397.800000000002,
"20130331","S08000030",,"New Outpatient","AH",,765,,92,,64,,86,
"20140331","S08000030",,"New Outpatient","AH",,765,,165,,66,,91,
"20150331","S08000030",,"New Outpatient","AH",,524,,233,,76,,141,
"20160331","S08000030",,"New Outpatient","AH",,635,,244,,68,,148.2,
"20170331","S08000030",,"New Outpatient","AH",,625,,201,,63,,122.6,
"20180331","S08000030",,"New Outpatient","AH",,,":",,":",,":",,":"
"20190331","S08000030",,"New Outpatient","AH",,803,,522,,155,,249.8,
"20200331","S08000030",,"New Outpatient","AH",,743,,469,,109,,185.6,
"20210331","S08000030",,"New Outpatient","AH",,410,,143,,29,,301,
"20220331","S08000030",,"New Outpatient","AH",,872,,515,,161,,316.9,
"20121231","S08000030",,"New Outpatient","AH",,718,,85,,61,,86,
"20131231","S08000030",,"New Outpatient","AH",,772,,129,,65,,89,
"20141231","S08000030",,"New Outpatient","AH",,691,,308,,79,,122,
"20151231","S08000030",,"New Outpatient","AH",,783,,398,,85,,167.8,
"20161231","S08000030",,"New Outpatient","AH",,808,,422,,87,,138.3,
"20171231","S08000030",,"New Outpatient","AH",,,":",,":",,":",,":"
"20181231","S08000030",,"New Outpatient","AH",,,":",,":",,":",,":"
"20191231","S08000030",,"New Outpatient","AH",,578,,345,,102,,160,
"20201231","S08000030",,"New Outpatient","AH",,418,,121,,35,,268.6,
"20211231","S08000030",,"New Outpatient","AH",,694,,340,,76,,395,
"20170630","S08000030",,"New Outpatient","AM",,,":",,":",,":",,":"
"20180630","S08000030",,"New Outpatient","AM",,,":",,":",,":",,":"
"20190630","S08000030",,"New Outpatient","AM",,68,,4,,14,,53.6,
"20200630","S08000030",,"New Outpatient","AM",,32,,12,,22.5,,217,
"20210630","S08000030",,"New Outpatient","AM",,28,,0,,2,,13.3,
"20220630","S08000030",,"New Outpatient","AM",,19,,9,,76,,227.4,
"20170930","S08000030",,"New Outpatient","AM",,,":",,":",,":",,":"
"20180930","S08000030",,"New Outpatient","AM",,,":",,":",,":",,":"
"20190930","S08000030",,"New Outpatient","AM",,54,,2,,14.5,,55.4,
"20200930","S08000030",,"New Outpatient","AM",,28,,2,,3,,34.2,
"20210930","S08000030",,"New Outpatient","AM",,21,,0,,4,,18,
"20220930","S08000030",,"New Outpatient","AM",,57,,0,,5,,25.4,
"20170331","S08000030",,"New Outpatient","AM",,1,,0,,5,,5,
"20180331","S08000030",,"New Outpatient","AM",,,":",,":",,":",,":"
"20190331","S08000030",,"New Outpatient","AM",,77,,2,,12,,34,
"20200331","S08000030",,"New Outpatient","AM",,44,,4,,8,,84,
"20210331","S08000030",,"New Outpatient","AM",,15,,0,,3,,11.2,
"20220331","S08000030",,"New Outpatient","AM",,54,,10,,11.5,,212.7,
"20171231","S08000030",,"New Outpatient","AM",,,":",,":",,":",,":"
"20181231","S08000030",,"New Outpatient","AM",,,":",,":",,":",,":"
"20191231","S08000030",,"New Outpatient","AM",,46,,3,,14,,75.5,
"20201231","S08000030",,"New Outpatient","AM",,18,,1,,6,,29.9,
"20211231","S08000030",,"New Outpatient","AM",,24,,0,,3,,8.4,
"20180630","S08000030",,"New Outpatient","AP",,,":",,":",,":",,":"
"20190630","S08000030",,"New Outpatient","AP",,5,,2,,74,,102.8,
"20200630","S08000030",,"New Outpatient","AP",,2,,0,,4,,4.8,
"20220630","S08000030",,"New Outpatient","AP",,6,,0,,30.5,,40,
"20170930","S08000030",,"New Outpatient","AP",,,":",,":",,":",,":"
"20180930","S08000030",,"New Outpatient","AP",,,":",,":",,":",,":"
"20190930","S08000030",,"New Outpatient","AP",,12,,6,,68.5,,196.8,
"20200930","S08000030",,"New Outpatient","AP",,4,,2,,104.5,,298.9,
"20210930","S08000030",,"New Outpatient","AP",,2,,2,,773,,1017,
"20220930","S08000030",,"New Outpatient","AP",,27,,0,,22,,41,
"20180331","S08000030",,"New Outpatient","AP",,,":",,":",,":",,":"
"20190331","S08000030",,"New Outpatient","AP",,9,,2,,39,,89.8,
"20200331","S08000030",,"New Outpatient","AP",,4,,0,,51.5,,56.2,
"20220331","S08000030",,"New Outpatient","AP",,2,,2,,272,,363.2,
"20131231","S08000030",,"New Outpatient","AP",,1,,0,,30,,30,
"20171231","S08000030",,"New Outpatient","AP",,,":",,":",,":",,":"
"20181231","S08000030",,"New Outpatient","AP",,,":",,":",,":",,":"
"20191231","S08000030",,"New Outpatient","AP",,1,,1,,92,,92,
"20201231","S08000030",,"New Outpatient","AP",,1,,1,,259,,259,
"20211231","S08000030",,"New Outpatient","AP",,1,,1,,918,,918,
"20130630","S08000030",,"New Outpatient","AQ",,734,,38,,39.5,,78,
"20140630","S08000030",,"New Outpatient","AQ",,809,,3,,49,,81,
"20150630","S08000030",,"New Outpatient","AQ",,837,,54,,52,,84,
"20160630","S08000030",,"New Outpatient","AQ",,747,,247,,53,,133,
"20170630","S08000030",,"New Outpatient","AQ",,,":",,":",,":",,":"
"20180630","S08000030",,"New Outpatient","AQ",,,":",,":",,":",,":"
"20190630","S08000030",,"New Outpatient","AQ",,1142,,353,,45,,161.8,
"20200630","S08000030",,"New Outpatient","AQ",,227,,62,,21,,272.8,
"20210630","S08000030",,"New Outpatient","AQ",,751,,330,,39,,286,
"20220630","S08000030",,"New Outpatient","AQ",,704,,259,,40,,235,
"20130930","S08000030",,"New Outpatient","AQ",,764,,13,,42,,81,
"20140930","S08000030",,"New Outpatient","AQ",,898,,58,,61.5,,83,
"20150930","S08000030",,"New Outpatient","AQ",,902,,105,,52,,89.9,
"20160930","S08000030",,"New Outpatient","AQ",,819,,330,,67,,149,
"20170930","S08000030",,"New Outpatient","AQ",,,":",,":",,":",,":"
"20180930","S08000030",,"New Outpatient","AQ",,,":",,":",,":",,":"
"20190930","S08000030",,"New Outpatient","AQ",,1019,,380,,56,,186,
"20200930","S08000030",,"New Outpatient","AQ",,487,,270,,147,,308,
"20210930","S08000030",,"New Outpatient","AQ",,633,,251,,37,,251,
"20220930","S08000030",,"New Outpatient","AQ",,554,,138,,26.5,,245,
"20130331","S08000030",,"New Outpatient","AQ",,551,,11,,39,,71,
"20140331","S08000030",,"New Outpatient","AQ",,788,,1,,56.5,,80,
"20150331","S08000030",,"New Outpatient","AQ",,926,,16,,56,,83,
"20160331","S08000030",,"New Outpatient","AQ",,887,,340,,56,,152.8,
"20170331","S08000030",,"New Outpatient","AQ",,936,,290,,58,,121.5,
"20180331","S08000030",,"New Outpatient","AQ",,,":",,":",,":",,":"
"20190331","S08000030",,"New Outpatient","AQ",,1180,,443,,49,,194,
"20200331","S08000030",,"New Outpatient","AQ",,832,,336,,59.5,,171,
"20210331","S08000030",,"New Outpatient","AQ",,537,,290,,111,,395,
"20220331","S08000030",,"New Outpatient","AQ",,650,,244,,44,,224.1,
"20121231","S08000030",,"New Outpatient","AQ",,539,,2,,34,,73.2,
"20131231","S08000030",,"New Outpatient","AQ",,763,,2,,42,,76,
"20141231","S08000030",,"New Outpatient","AQ",,856,,6,,59.5,,82,
"20151231","S08000030",,"New Outpatient","AQ",,842,,230,,41,,114,
"20161231","S08000030",,"New Outpatient","AQ",,925,,388,,80,,149.6,
"20171231","S08000030",,"New Outpatient","AQ",,,":",,":",,":",,":"
"20181231","S08000030",,"New Outpatient","AQ",,,":",,":",,":",,":"
"20191231","S08000030",,"New Outpatient","AQ",,888,,356,,61,,172,
"20201231","S08000030",,"New Outpatient","AQ",,588,,285,,77.5,,331.3,
"20211231","S08000030",,"New Outpatient","AQ",,676,,242,,35,,208,
"20130630","S08000030",,"New Outpatient","AR",,465,,1,,33,,67,
"20140630","S08000030",,"New Outpatient","AR",,454,,0,,24,,61,
"20150630","S08000030",,"New Outpatient","AR",,412,,1,,35,,61,
"20160630","S08000030",,"New Outpatient","AR",,425,,132,,77,,93,
"20170630","S08000030",,"New Outpatient","AR",,,":",,":",,":",,":"
"20180630","S08000030",,"New Outpatient","AR",,,":",,":",,":",,":"
"20190630","S08000030",,"New Outpatient","AR",,440,,211,,75.5,,176,
"20200630","S08000030",,"New Outpatient","AR",,152,,18,,18.5,,90.8,
"20210630","S08000030",,"New Outpatient","AR",,337,,86,,52,,117,
"20220630","S08000030",,"New Outpatient","AR",,303,,113,,43,,161,
"20130930","S08000030",,"New Outpatient","AR",,475,,2,,28,,68.6,
"20140930","S08000030",,"New Outpatient","AR",,448,,0,,41,,73.3,
"20150930","S08000030",,"New Outpatient","AR",,430,,1,,43,,78.1,
"20160930","S08000030",,"New Outpatient","AR",,416,,224,,88,,110,
"20170930","S08000030",,"New Outpatient","AR",,,":",,":",,":",,":"
"20180930","S08000030",,"New Outpatient","AR",,,":",,":",,":",,":"
"20190930","S08000030",,"New Outpatient","AR",,456,,264,,111,,160,
"20200930","S08000030",,"New Outpatient","AR",,278,,93,,28,,212,
"20210930","S08000030",,"New Outpatient","AR",,243,,66,,45,,119,
"20220930","S08000030",,"New Outpatient","AR",,260,,55,,42,,209.1,
"20130331","S08000030",,"New Outpatient","AR",,408,,10,,40.5,,79,
"20140331","S08000030",,"New Outpatient","AR",,453,,0,,33,,65,
"20150331","S08000030",,"New Outpatient","AR",,404,,2,,34,,77.7,
"20160331","S08000030",,"New Outpatient","AR",,409,,52,,54,,93.2,
"20170331","S08000030",,"New Outpatient","AR",,476,,309,,118,,145.5,
"20180331","S08000030",,"New Outpatient","AR",,,":",,":",,":",,":"
"20190331","S08000030",,"New Outpatient","AR",,399,,188,,75,,173,
"20200331","S08000030",,"New Outpatient","AR",,337,,10,,46,,77,
"20210331","S08000030",,"New Outpatient","AR",,222,,42,,29.5,,105.9,
"20220331","S08000030",,"New Outpatient","AR",,297,,124,,46,,154,
"20121231","S08000030",,"New Outpatient","AR",,401,,1,,38,,77,
"20131231","S08000030",,"New Outpatient","AR",,441,,0,,37,,64,
"20141231","S08000030",,"New Outpatient","AR",,437,,0,,35,,77,
"20151231","S08000030",,"New Outpatient","AR",,384,,7,,34,,80,
"20161231","S08000030",,"New Outpatient","AR",,376,,202,,98.5,,126,
"20171231","S08000030",,"New Outpatient","AR",,,":",,":",,":",,":"
"20181231","S08000030",,"New Outpatient","AR",,,":",,":",,":",,":"
"20191231","S08000030",,"New Outpatient","AR",,414,,99,,58.5,,110.8,
"20201231","S08000030",,"New Outpatient","AR",,354,,76,,28,,151.7,
"20211231","S08000030",,"New Outpatient","AR",,315,,130,,43,,140,
"20170630","S08000030",,"New Outpatient","AV",,,":",,":",,":",,":"
"20180630","S08000030",,"New Outpatient","AV",,,":",,":",,":",,":"
"20190630","S08000030",,"New Outpatient","AV",,555,,50,,27,,79.6,
"20200630","S08000030",,"New Outpatient","AV",,143,,44,,34,,124.2,
"20210630","S08000030",,"New Outpatient","AV",,439,,43,,29,,84,
"20220630","S08000030",,"New Outpatient","AV",,373,,57,,49,,96,
"20170930","S08000030",,"New Outpatient","AV",,,":",,":",,":",,":"
"20180930","S08000030",,"New Outpatient","AV",,,":",,":",,":",,":"
"20190930","S08000030",,"New Outpatient","AV",,558,,62,,22,,109,
"20200930","S08000030",,"New Outpatient","AV",,453,,207,,78,,201.8,
"20210930","S08000030",,"New Outpatient","AV",,353,,38,,33,,89,
"20220930","S08000030",,"New Outpatient","AV",,312,,50,,54,,102.8,
"20180331","S08000030",,"New Outpatient","AV",,,":",,":",,":",,":"
"20190331","S08000030",,"New Outpatient","AV",,542,,88,,26.5,,117,
"20200331","S08000030",,"New Outpatient","AV",,424,,59,,22,,108,
"20210331","S08000030",,"New Outpatient","AV",,474,,79,,31.5,,273,
"20220331","S08000030",,"New Outpatient","AV",,334,,37,,48,,91,
"20171231","S08000030",,"New Outpatient","AV",,,":",,":",,":",,":"
"20181231","S08000030",,"New Outpatient","AV",,,":",,":",,":",,":"
"20191231","S08000030",,"New Outpatient","AV",,550,,147,,22,,151.1,
"20201231","S08000030",,"New Outpatient","AV",,472,,86,,40.5,,181.9,
"20211231","S08000030",,"New Outpatient","AV",,381,,53,,34,,175,
"20130630","S08000030",,"New Outpatient","C1",,34,,2,,54,,69.7,
"20141231","S08000030",,"New Outpatient","C1",,2,,0,,1,,1.8,
"20130630","S08000030",,"New Outpatient","C11",,2397,,43,,28,,68,
"20140630","S08000030",,"New Outpatient","C11",,2977,,35,,32,,56,
"20150630","S08000030",,"New Outpatient","C11",,2587,,53,,20,,59,
"20160630","S08000030",,"New Outpatient","C11",,2780,,175,,31,,66,
"20170630","S08000030",,"New Outpatient","C11",,,":",,":",,":",,":"
"20180630","S08000030",,"New Outpatient","C11",,,":",,":",,":",,":"
"20190630","S08000030",,"New Outpatient","C11",,3093,,845,,33,,216,
"20200630","S08000030",,"New Outpatient","C11",,2520,,701,,23,,135.1,
"20210630","S08000030",,"New Outpatient","C11",,1869,,244,,52,,110,
"20220630","S08000030",,"New Outpatient","C11",,2325,,402,,26,,167.6,
"20130930","S08000030",,"New Outpatient","C11",,2460,,46,,30,,70,
"20140930","S08000030",,"New Outpatient","C11",,2942,,101,,27,,57,
"20150930","S08000030",,"New Outpatient","C11",,2912,,146,,30,,69,
"20160930","S08000030",,"New Outpatient","C11",,2618,,235,,28,,79,
"20170930","S08000030",,"New Outpatient","C11",,,":",,":",,":",,":"
"20180930","S08000030",,"New Outpatient","C11",,,":",,":",,":",,":"
"20190930","S08000030",,"New Outpatient","C11",,3020,,1021,,32,,194,
"20200930","S08000030",,"New Outpatient","C11",,1984,,157,,9,,57,
"20210930","S08000030",,"New Outpatient","C11",,1587,,212,,40,,99,
"20220930","S08000030",,"New Outpatient","C11",,1439,,327,,34,,174.8,
"20130331","S08000030",,"New Outpatient","C11",,2382,,119,,37,,77,
"20140331","S08000030",,"New Outpatient","C11",,2920,,69,,28,,55,
"20150331","S08000030",,"New Outpatient","C11",,2825,,28,,15,,55,
"20160331","S08000030",,"New Outpatient","C11",,2891,,199,,33,,68,
"20170331","S08000030",,"New Outpatient","C11",,2831,,385,,21,,144,
"20180331","S08000030",,"New Outpatient","C11",,,":",,":",,":",,":"
"20190331","S08000030",,"New Outpatient","C11",,3284,,584,,23,,218.7,
"20200331","S08000030",,"New Outpatient","C11",,2738,,960,,42,,147,
"20210331","S08000030",,"New Outpatient","C11",,2019,,974,,82,,179,
"20220331","S08000030",,"New Outpatient","C11",,2719,,253,,26,,81.2000000000003,
"20121231","S08000030",,"New Outpatient","C11",,2238,,131,,35,,78,
"20131231","S08000030",,"New Outpatient","C11",,2855,,43,,25,,60,
"20141231","S08000030",,"New Outpatient","C11",,3022,,83,,20,,59,
"20151231","S08000030",,"New Outpatient","C11",,2870,,195,,30,,71,
"20161231","S08000030",,"New Outpatient","C11",,2790,,331,,21,,93.0999999999999,
"20171231","S08000030",,"New Outpatient","C11",,,":",,":",,":",,":"
"20181231","S08000030",,"New Outpatient","C11",,,":",,":",,":",,":"
"20191231","S08000030",,"New Outpatient","C11",,3246,,1380,,48,,211,
"20201231","S08000030",,"New Outpatient","C11",,2041,,231,,19,,105,
"20211231","S08000030",,"New Outpatient","C11",,1702,,198,,41,,96,
"20130630","S08000030",,"New Outpatient","C12",,215,,20,,60,,84,
"20140630","S08000030",,"New Outpatient","C12",,303,,66,,43,,92,
"20150630","S08000030",,"New Outpatient","C12",,197,,27,,31,,98.4,
"20160630","S08000030",,"New Outpatient","C12",,276,,58,,28.5,,198,
"20170630","S08000030",,"New Outpatient","C12",,,":",,":",,":",,":"
"20180630","S08000030",,"New Outpatient","C12",,,":",,":",,":",,":"
"20190630","S08000030",,"New Outpatient","C12",,351,,112,,28,,164,
"20200630","S08000030",,"New Outpatient","C12",,140,,32,,8,,265,
"20210630","S08000030",,"New Outpatient","C12",,140,,52,,55,,445.2,
"20220630","S08000030",,"New Outpatient","C12",,327,,81,,12,,205,
"20130930","S08000030",,"New Outpatient","C12",,231,,30,,55,,86,
"20140930","S08000030",,"New Outpatient","C12",,348,,70,,70,,91,
"20150930","S08000030",,"New Outpatient","C12",,216,,72,,34,,148.5,
"20160930","S08000030",,"New Outpatient","C12",,220,,36,,37,,191,
"20170930","S08000030",,"New Outpatient","C12",,,":",,":",,":",,":"
"20180930","S08000030",,"New Outpatient","C12",,,":",,":",,":",,":"
"20190930","S08000030",,"New Outpatient","C12",,353,,101,,22,,189.8,
"20200930","S08000030",,"New Outpatient","C12",,205,,38,,0,,201,
"20210930","S08000030",,"New Outpatient","C12",,159,,74,,79,,416.8,
"20220930","S08000030",,"New Outpatient","C12",,176,,107,,157.5,,930,
"20130331","S08000030",,"New Outpatient","C12",,209,,40,,66,,91,
"20140331","S08000030",,"New Outpatient","C12",,294,,29,,38,,84,
"20150331","S08000030",,"New Outpatient","C12",,224,,48,,34.5,,104,
"20160331","S08000030",,"New Outpatient","C12",,311,,97,,25,,196,
"20170331","S08000030",,"New Outpatient","C12",,260,,89,,29.5,,294,
"20180331","S08000030",,"New Outpatient","C12",,,":",,":",,":",,":"
"20190331","S08000030",,"New Outpatient","C12",,360,,127,,28,,191.5,
"20200331","S08000030",,"New Outpatient","C12",,291,,90,,13,,232,
"20210331","S08000030",,"New Outpatient","C12",,98,,25,,29,,472.2,
"20220331","S08000030",,"New Outpatient","C12",,378,,104,,0,,230.6,
"20121231","S08000030",,"New Outpatient","C12",,236,,37,,53.5,,90,
"20131231","S08000030",,"New Outpatient","C12",,302,,39,,36.5,,90,
"20141231","S08000030",,"New Outpatient","C12",,315,,56,,63,,90,
"20151231","S08000030",,"New Outpatient","C12",,205,,98,,57,,172.6,
"20161231","S08000030",,"New Outpatient","C12",,274,,87,,36,,264.5,
"20171231","S08000030",,"New Outpatient","C12",,,":",,":",,":",,":"
"20181231","S08000030",,"New Outpatient","C12",,,":",,":",,":",,":"
"20191231","S08000030",,"New Outpatient","C12",,318,,102,,22,,202,
"20201231","S08000030",,"New Outpatient","C12",,240,,45,,0,,149.1,
"20211231","S08000030",,"New Outpatient","C12",,178,,81,,67.5,,384,
"20130630","S08000030",,"New Outpatient","C13",,448,,6,,27.5,,56.6,
"20140630","S08000030",,"New Outpatient","C13",,479,,7,,42,,79,
"20150630","S08000030",,"New Outpatient","C13",,463,,53,,23,,87,
"20160630","S08000030",,"New Outpatient","C13",,459,,5,,25,,68.2,
"20170630","S08000030",,"New Outpatient","C13",,,":",,":",,":",,":"
"20180630","S08000030",,"New Outpatient","C13",,,":",,":",,":",,":"
"20190630","S08000030",,"New Outpatient","C13",,539,,51,,22,,79,
"20200630","S08000030",,"New Outpatient","C13",,260,,85,,14,,175.7,
"20210630","S08000030",,"New Outpatient","C13",,578,,100,,19,,121,
"20220630","S08000030",,"New Outpatient","C13",,478,,24,,18,,51.3,
"20130930","S08000030",,"New Outpatient","C13",,433,,3,,22,,63,
"20140930","S08000030",,"New Outpatient","C13",,437,,7,,41,,76,
"20150930","S08000030",,"New Outpatient","C13",,438,,19,,21,,66.3,
"20160930","S08000030",,"New Outpatient","C13",,397,,18,,23,,77,
"20170930","S08000030",,"New Outpatient","C13",,,":",,":",,":",,":"
"20180930","S08000030",,"New Outpatient","C13",,,":",,":",,":",,":"
"20190930","S08000030",,"New Outpatient","C13",,419,,40,,17,,77.6,
"20200930","S08000030",,"New Outpatient","C13",,383,,56,,15,,138.8,
"20210930","S08000030",,"New Outpatient","C13",,436,,8,,15,,33,
"20220930","S08000030",,"New Outpatient","C13",,429,,19,,20,,66,
"20130331","S08000030",,"New Outpatient","C13",,451,,0,,26,,54,
"20140331","S08000030",,"New Outpatient","C13",,448,,7,,38,,75,
"20150331","S08000030",,"New Outpatient","C13",,408,,33,,28,,83,
