id,mdate,year,month,iswinter,hb,hb_name,age_group,reason_for_delay,number_of_delayed_bed_days,avg_20182019,percent_var
6632,2018-12-01,2018,12,TRUE,S08000025,NHS Orkney,All (18plus),Health and Social Care Reasons,39,15.166666666666666,157.14285714285717
6633,2018-12-01,2018,12,TRUE,S08000025,NHS Orkney,All (18plus),Patient and Family Related Reasons,0,0.33333333333333337,-100
6634,2018-12-01,2018,12,TRUE,S08000025,NHS Orkney,All (18plus),Code 9 AWI,3,7.708333333333333,-61.08108108108108
6635,2018-12-01,2018,12,TRUE,S08000025,NHS Orkney,All (18plus),Code 9 Non-AWI,0,1.2916666666666663,-100
6636,2018-12-01,2018,12,TRUE,S08000025,NHS Orkney,18-74,All Delay Reasons,6,7.25,-17.24137931034483
6637,2018-12-01,2018,12,TRUE,S08000025,NHS Orkney,18-74,Health and Social Care Reasons,3,2.25,33.333333333333336
6638,2018-12-01,2018,12,TRUE,S08000025,NHS Orkney,18-74,Patient and Family Related Reasons,0,0,NA
6639,2018-12-01,2018,12,TRUE,S08000025,NHS Orkney,18-74,Code 9 AWI,3,3.7083333333333335,-19.10112359550562
6640,2018-12-01,2018,12,TRUE,S08000025,NHS Orkney,18-74,Code 9 Non-AWI,0,1.2916666666666663,-100
6641,2018-12-01,2018,12,TRUE,S08000025,NHS Orkney,75plus,All Delay Reasons,36,17.25,108.69565217391305
6642,2018-12-01,2018,12,TRUE,S08000025,NHS Orkney,75plus,Health and Social Care Reasons,36,12.916666666666666,178.70967741935485
6643,2018-12-01,2018,12,TRUE,S08000025,NHS Orkney,75plus,Patient and Family Related Reasons,0,0.33333333333333337,-100
6644,2018-12-01,2018,12,TRUE,S08000025,NHS Orkney,75plus,Code 9 AWI,0,4,-100
6645,2018-12-01,2018,12,TRUE,S08000025,NHS Orkney,75plus,Code 9 Non-AWI,0,0,NA
6646,2018-12-01,2018,12,TRUE,S08000026,NHS Shetland,All (18plus),All Delay Reasons,159,119.75,32.77661795407098
6647,2018-12-01,2018,12,TRUE,S08000026,NHS Shetland,All (18plus),Health and Social Care Reasons,126,108.375,16.262975778546714
6648,2018-12-01,2018,12,TRUE,S08000026,NHS Shetland,All (18plus),Patient and Family Related Reasons,33,7.666666666666666,330.4347826086957
6649,2018-12-01,2018,12,TRUE,S08000026,NHS Shetland,All (18plus),Code 9 AWI,0,0,NA
6650,2018-12-01,2018,12,TRUE,S08000026,NHS Shetland,All (18plus),Code 9 Non-AWI,0,3.7083333333333326,-100
6651,2018-12-01,2018,12,TRUE,S08000026,NHS Shetland,18-74,All Delay Reasons,42,30.541666666666664,37.517053206002736
6652,2018-12-01,2018,12,TRUE,S08000026,NHS Shetland,18-74,Health and Social Care Reasons,27,26.083333333333336,3.5143769968051024
6653,2018-12-01,2018,12,TRUE,S08000026,NHS Shetland,18-74,Patient and Family Related Reasons,15,2.6666666666666665,462.50000000000006
6654,2018-12-01,2018,12,TRUE,S08000026,NHS Shetland,18-74,Code 9 AWI,0,0,NA
6655,2018-12-01,2018,12,TRUE,S08000026,NHS Shetland,18-74,Code 9 Non-AWI,0,1.7916666666666665,-100
6656,2018-12-01,2018,12,TRUE,S08000026,NHS Shetland,75plus,All Delay Reasons,117,89.20833333333333,31.153666510976183
6657,2018-12-01,2018,12,TRUE,S08000026,NHS Shetland,75plus,Health and Social Care Reasons,99,82.29166666666667,20.30379746835442
6658,2018-12-01,2018,12,TRUE,S08000026,NHS Shetland,75plus,Patient and Family Related Reasons,18,5,260
6659,2018-12-01,2018,12,TRUE,S08000026,NHS Shetland,75plus,Code 9 AWI,0,0,NA
6660,2018-12-01,2018,12,TRUE,S08000026,NHS Shetland,75plus,Code 9 Non-AWI,0,1.9166666666666665,-100
6661,2018-12-01,2018,12,TRUE,S08000028,NHS Western Isles,All (18plus),All Delay Reasons,691,585.4583333333334,18.027186677104822
6662,2018-12-01,2018,12,TRUE,S08000028,NHS Western Isles,All (18plus),Health and Social Care Reasons,328,271.75,20.699172033118675
6663,2018-12-01,2018,12,TRUE,S08000028,NHS Western Isles,All (18plus),Patient and Family Related Reasons,0,4.75,-100
6664,2018-12-01,2018,12,TRUE,S08000028,NHS Western Isles,All (18plus),Code 9 AWI,0,26.875,-100
6665,2018-12-01,2018,12,TRUE,S08000028,NHS Western Isles,All (18plus),Code 9 Non-AWI,363,282.0833333333333,28.685376661742993
6666,2018-12-01,2018,12,TRUE,S08000028,NHS Western Isles,18-74,All Delay Reasons,211,129.95833333333334,62.35973068291118
6667,2018-12-01,2018,12,TRUE,S08000028,NHS Western Isles,18-74,Health and Social Care Reasons,118,64.95833333333333,81.65490699166133
6668,2018-12-01,2018,12,TRUE,S08000028,NHS Western Isles,18-74,Patient and Family Related Reasons,0,1.0416666666666667,-100
6669,2018-12-01,2018,12,TRUE,S08000028,NHS Western Isles,18-74,Code 9 AWI,0,13.625,-100
6670,2018-12-01,2018,12,TRUE,S08000028,NHS Western Isles,18-74,Code 9 Non-AWI,93,50.33333333333333,84.76821192052982
6671,2018-12-01,2018,12,TRUE,S08000028,NHS Western Isles,75plus,All Delay Reasons,480,455.5,5.378704720087816
6672,2018-12-01,2018,12,TRUE,S08000028,NHS Western Isles,75plus,Health and Social Care Reasons,210,206.79166666666666,1.5514809590973249
6673,2018-12-01,2018,12,TRUE,S08000028,NHS Western Isles,75plus,Patient and Family Related Reasons,0,3.7083333333333335,-100
6674,2018-12-01,2018,12,TRUE,S08000028,NHS Western Isles,75plus,Code 9 AWI,0,13.25,-100
6675,2018-12-01,2018,12,TRUE,S08000028,NHS Western Isles,75plus,Code 9 Non-AWI,270,231.75,16.50485436893204
6676,2018-12-01,2018,12,TRUE,S08000029,NHS Fife,All (18plus),All Delay Reasons,3235,2818.541666666667,14.77566708551998
6677,2018-12-01,2018,12,TRUE,S08000029,NHS Fife,All (18plus),Health and Social Care Reasons,2473,1936.4583333333335,27.70736955352339
6678,2018-12-01,2018,12,TRUE,S08000029,NHS Fife,All (18plus),Patient and Family Related Reasons,60,20.916666666666664,186.8525896414343
6679,2018-12-01,2018,12,TRUE,S08000029,NHS Fife,All (18plus),Code 9 AWI,589,659.375,-10.672985781990521
6680,2018-12-01,2018,12,TRUE,S08000029,NHS Fife,All (18plus),Code 9 Non-AWI,113,201.79166666666669,-44.00165186867644
6681,2018-12-01,2018,12,TRUE,S08000029,NHS Fife,18-74,All Delay Reasons,1170,1174.75,-0.404341349223239
6682,2018-12-01,2018,12,TRUE,S08000029,NHS Fife,18-74,Health and Social Care Reasons,906,733.4166666666667,23.531416884444937
6683,2018-12-01,2018,12,TRUE,S08000029,NHS Fife,18-74,Patient and Family Related Reasons,31,10.833333333333332,186.1538461538462
6684,2018-12-01,2018,12,TRUE,S08000029,NHS Fife,18-74,Code 9 AWI,120,247.375,-51.49065184436584
6685,2018-12-01,2018,12,TRUE,S08000029,NHS Fife,18-74,Code 9 Non-AWI,113,183.125,-38.29351535836177
6686,2018-12-01,2018,12,TRUE,S08000029,NHS Fife,75plus,All Delay Reasons,2065,1643.7916666666665,25.624192035689855
6687,2018-12-01,2018,12,TRUE,S08000029,NHS Fife,75plus,Health and Social Care Reasons,1567,1203.0416666666665,30.25317770927858
6688,2018-12-01,2018,12,TRUE,S08000029,NHS Fife,75plus,Patient and Family Related Reasons,29,10.083333333333332,187.603305785124
6689,2018-12-01,2018,12,TRUE,S08000029,NHS Fife,75plus,Code 9 AWI,469,412,13.83495145631068
6690,2018-12-01,2018,12,TRUE,S08000029,NHS Fife,75plus,Code 9 Non-AWI,0,18.666666666666668,-100
6691,2018-12-01,2018,12,TRUE,S08000030,NHS Tayside,All (18plus),All Delay Reasons,2356,2495.6666666666665,-5.596367036196067
6692,2018-12-01,2018,12,TRUE,S08000030,NHS Tayside,All (18plus),Health and Social Care Reasons,1476,1718.125,-14.092397235358312
6693,2018-12-01,2018,12,TRUE,S08000030,NHS Tayside,All (18plus),Patient and Family Related Reasons,62,91.79166666666666,-32.45574216976849
6694,2018-12-01,2018,12,TRUE,S08000030,NHS Tayside,All (18plus),Code 9 AWI,274,219.08333333333331,25.066565233929264
6695,2018-12-01,2018,12,TRUE,S08000030,NHS Tayside,All (18plus),Code 9 Non-AWI,544,466.66666666666663,16.571428571428584
6696,2018-12-01,2018,12,TRUE,S08000030,NHS Tayside,18-74,All Delay Reasons,851,1015.3333333333334,-16.18516086671044
6697,2018-12-01,2018,12,TRUE,S08000030,NHS Tayside,18-74,Health and Social Care Reasons,252,485.875,-48.13480833547723
6698,2018-12-01,2018,12,TRUE,S08000030,NHS Tayside,18-74,Patient and Family Related Reasons,17,21.208333333333332,-19.84282907662082
6699,2018-12-01,2018,12,TRUE,S08000030,NHS Tayside,18-74,Code 9 AWI,93,72.70833333333334,27.908309455587375
6700,2018-12-01,2018,12,TRUE,S08000030,NHS Tayside,18-74,Code 9 Non-AWI,489,435.54166666666663,12.273988328709473
6701,2018-12-01,2018,12,TRUE,S08000030,NHS Tayside,75plus,All Delay Reasons,1505,1480.3333333333333,1.6662913758162627
6702,2018-12-01,2018,12,TRUE,S08000030,NHS Tayside,75plus,Health and Social Care Reasons,1224,1232.25,-0.6695069993913573
6703,2018-12-01,2018,12,TRUE,S08000030,NHS Tayside,75plus,Patient and Family Related Reasons,45,70.58333333333333,-36.24557260920897
6704,2018-12-01,2018,12,TRUE,S08000030,NHS Tayside,75plus,Code 9 AWI,181,146.375,23.654995730145174
6705,2018-12-01,2018,12,TRUE,S08000030,NHS Tayside,75plus,Code 9 Non-AWI,55,31.125,76.70682730923694
6706,2018-12-01,2018,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,All (18plus),All Delay Reasons,5222,5816.375,-10.218993789086845
6707,2018-12-01,2018,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,All (18plus),Health and Social Care Reasons,3414,3957.583333333333,-13.735234044345237
6708,2018-12-01,2018,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,All (18plus),Patient and Family Related Reasons,310,269.375,15.081206496519721
6709,2018-12-01,2018,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,All (18plus),Code 9 AWI,957,1091.4166666666667,-12.315797510880362
6710,2018-12-01,2018,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,All (18plus),Code 9 Non-AWI,541,498,8.634538152610443
6711,2018-12-01,2018,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,18-74,All Delay Reasons,2351,2608.75,-9.880210828941063
6712,2018-12-01,2018,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,18-74,Health and Social Care Reasons,1222,1537.0416666666667,-20.496625010165637
6713,2018-12-01,2018,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,18-74,Patient and Family Related Reasons,140,100.70833333333334,39.01530823334711
6714,2018-12-01,2018,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,18-74,Code 9 AWI,476,483.625,-1.5766347893512536
6715,2018-12-01,2018,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,18-74,Code 9 Non-AWI,513,487.375,5.257758399589639
6716,2018-12-01,2018,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,75plus,All Delay Reasons,2871,3207.625,-10.494524765207903
6717,2018-12-01,2018,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,75plus,Health and Social Care Reasons,2192,2420.5416666666665,-9.441757182448825
6718,2018-12-01,2018,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,75plus,Patient and Family Related Reasons,170,168.66666666666666,0.7905138339921005
6719,2018-12-01,2018,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,75plus,Code 9 AWI,481,607.7916666666666,-20.861040652635904
6720,2018-12-01,2018,12,TRUE,S08000031,NHS Greater Glasgow and Clyde,75plus,Code 9 Non-AWI,28,10.625,163.52941176470588
6721,2018-12-01,2018,12,TRUE,S08000032,NHS Lanarkshire,All (18plus),All Delay Reasons,5709,5911.916666666667,-3.4323329997321843
6722,2018-12-01,2018,12,TRUE,S08000032,NHS Lanarkshire,All (18plus),Health and Social Care Reasons,4945,5006.458333333333,-1.2275810411551686
6723,2018-12-01,2018,12,TRUE,S08000032,NHS Lanarkshire,All (18plus),Patient and Family Related Reasons,56,90.16666666666666,-37.892791127541585
6724,2018-12-01,2018,12,TRUE,S08000032,NHS Lanarkshire,All (18plus),Code 9 AWI,598,621.4583333333333,-3.7747234327857746
6725,2018-12-01,2018,12,TRUE,S08000032,NHS Lanarkshire,All (18plus),Code 9 Non-AWI,110,193.83333333333331,-43.250214961306966
6726,2018-12-01,2018,12,TRUE,S08000032,NHS Lanarkshire,18-74,All Delay Reasons,1629,1864.1666666666665,-12.615109521680814
6727,2018-12-01,2018,12,TRUE,S08000032,NHS Lanarkshire,18-74,Health and Social Care Reasons,1367,1461.4166666666665,-6.46062610480697
6728,2018-12-01,2018,12,TRUE,S08000032,NHS Lanarkshire,18-74,Patient and Family Related Reasons,0,17.708333333333336,-100
6729,2018-12-01,2018,12,TRUE,S08000032,NHS Lanarkshire,18-74,Code 9 AWI,181,225.83333333333334,-19.85239852398524
6730,2018-12-01,2018,12,TRUE,S08000032,NHS Lanarkshire,18-74,Code 9 Non-AWI,81,159.20833333333331,-49.12326616069091
6731,2018-12-01,2018,12,TRUE,S08000032,NHS Lanarkshire,75plus,All Delay Reasons,4080,4047.75,0.7967389290346488
6732,2018-12-01,2018,12,TRUE,S08000032,NHS Lanarkshire,75plus,Health and Social Care Reasons,3578,3545.0416666666665,0.9297022837061196
6733,2018-12-01,2018,12,TRUE,S08000032,NHS Lanarkshire,75plus,Patient and Family Related Reasons,56,72.45833333333334,-22.714203565267407
6734,2018-12-01,2018,12,TRUE,S08000032,NHS Lanarkshire,75plus,Code 9 AWI,417,395.625,5.402843601895735
6735,2018-12-01,2018,12,TRUE,S08000032,NHS Lanarkshire,75plus,Code 9 Non-AWI,29,34.625,-16.24548736462094
6736,2018-12-01,2018,12,TRUE,S92000003,All Scotland,All (18plus),All Delay Reasons,42732,43572.375,-1.9286876145723064
6737,2018-12-01,2018,12,TRUE,S92000003,All Scotland,All (18plus),Health and Social Care Reasons,33135,33860.666666666664,-2.143096217833861
6738,2018-12-01,2018,12,TRUE,S92000003,All Scotland,All (18plus),Patient and Family Related Reasons,1542,1214.0416666666667,27.013762569928264
6739,2018-12-01,2018,12,TRUE,S92000003,All Scotland,All (18plus),Code 9 AWI,5461,5813.041666666667,-6.056066459756444
6740,2018-12-01,2018,12,TRUE,S92000003,All Scotland,All (18plus),Code 9 Non-AWI,2594,2684.625,-3.3757042417469854
6741,2018-12-01,2018,12,TRUE,S92000003,All Scotland,18-74,All Delay Reasons,12765,13944.333333333334,-8.45743790787178
6742,2018-12-01,2018,12,TRUE,S92000003,All Scotland,18-74,Health and Social Care Reasons,8853,9509.25,-6.901175171543497
6743,2018-12-01,2018,12,TRUE,S92000003,All Scotland,18-74,Patient and Family Related Reasons,320,344.875,-7.2127582457412105
6744,2018-12-01,2018,12,TRUE,S92000003,All Scotland,18-74,Code 9 AWI,1547,2028.0833333333335,-23.721083124460705
6745,2018-12-01,2018,12,TRUE,S92000003,All Scotland,18-74,Code 9 Non-AWI,2045,2062.125,-0.8304540219433837
6746,2018-12-01,2018,12,TRUE,S92000003,All Scotland,75plus,All Delay Reasons,29967,29628.041666666668,1.1440456886986246
6747,2018-12-01,2018,12,TRUE,S92000003,All Scotland,75plus,Health and Social Care Reasons,24282,24351.416666666668,-0.28506212848671175
6748,2018-12-01,2018,12,TRUE,S92000003,All Scotland,75plus,Patient and Family Related Reasons,1222,869.1666666666666,40.594439117929056
6749,2018-12-01,2018,12,TRUE,S92000003,All Scotland,75plus,Code 9 AWI,3914,3784.9583333333335,3.4093285923446937
6750,2018-12-01,2018,12,TRUE,S92000003,All Scotland,75plus,Code 9 Non-AWI,549,622.5,-11.80722891566265
6751,2019-01-01,2019,1,TRUE,S08000015,NHS Ayrshire and Arran,All (18plus),All Delay Reasons,3621,3844.625,-5.816562083428162
6752,2019-01-01,2019,1,TRUE,S08000015,NHS Ayrshire and Arran,All (18plus),Health and Social Care Reasons,3072,3214.5,-4.433037797480168
6753,2019-01-01,2019,1,TRUE,S08000015,NHS Ayrshire and Arran,All (18plus),Patient and Family Related Reasons,2,21.583333333333336,-90.73359073359073
6754,2019-01-01,2019,1,TRUE,S08000015,NHS Ayrshire and Arran,All (18plus),Code 9 AWI,462,485.6666666666667,-4.873026767330135
6755,2019-01-01,2019,1,TRUE,S08000015,NHS Ayrshire and Arran,All (18plus),Code 9 Non-AWI,85,122.875,-30.824008138351985
6756,2019-01-01,2019,1,TRUE,S08000015,NHS Ayrshire and Arran,18-74,All Delay Reasons,820,850.125,-3.54359652992207
6757,2019-01-01,2019,1,TRUE,S08000015,NHS Ayrshire and Arran,18-74,Health and Social Care Reasons,679,674.5416666666667,0.6609426153560947
6758,2019-01-01,2019,1,TRUE,S08000015,NHS Ayrshire and Arran,18-74,Patient and Family Related Reasons,2,3.0833333333333335,-35.13513513513514
6759,2019-01-01,2019,1,TRUE,S08000015,NHS Ayrshire and Arran,18-74,Code 9 AWI,91,113.95833333333334,-20.146252285191963
6760,2019-01-01,2019,1,TRUE,S08000015,NHS Ayrshire and Arran,18-74,Code 9 Non-AWI,48,58.541666666666664,-18.007117437722417
6761,2019-01-01,2019,1,TRUE,S08000015,NHS Ayrshire and Arran,75plus,All Delay Reasons,2801,2994.5,-6.4618467189848054
6762,2019-01-01,2019,1,TRUE,S08000015,NHS Ayrshire and Arran,75plus,Health and Social Care Reasons,2393,2539.9583333333335,-5.785856067192709
6763,2019-01-01,2019,1,TRUE,S08000015,NHS Ayrshire and Arran,75plus,Patient and Family Related Reasons,0,18.5,-100
6764,2019-01-01,2019,1,TRUE,S08000015,NHS Ayrshire and Arran,75plus,Code 9 AWI,371,371.7083333333333,-0.190561596233601
6765,2019-01-01,2019,1,TRUE,S08000015,NHS Ayrshire and Arran,75plus,Code 9 Non-AWI,37,64.33333333333333,-42.487046632124354
6766,2019-01-01,2019,1,TRUE,S08000016,NHS Borders,All (18plus),All Delay Reasons,1028,1008.9583333333334,1.887259962832951
6767,2019-01-01,2019,1,TRUE,S08000016,NHS Borders,All (18plus),Health and Social Care Reasons,806,749.7916666666666,7.4965268130036185
6768,2019-01-01,2019,1,TRUE,S08000016,NHS Borders,All (18plus),Patient and Family Related Reasons,49,63.29166666666667,-22.58064516129033
6769,2019-01-01,2019,1,TRUE,S08000016,NHS Borders,All (18plus),Code 9 AWI,170,163.125,4.21455938697318
6770,2019-01-01,2019,1,TRUE,S08000016,NHS Borders,All (18plus),Code 9 Non-AWI,3,32.75,-90.83969465648855
6771,2019-01-01,2019,1,TRUE,S08000016,NHS Borders,18-74,All Delay Reasons,316,298.7916666666667,5.7593083251987105
6772,2019-01-01,2019,1,TRUE,S08000016,NHS Borders,18-74,Health and Social Care Reasons,217,174.33333333333331,24.474187380497145
6773,2019-01-01,2019,1,TRUE,S08000016,NHS Borders,18-74,Patient and Family Related Reasons,35,32.708333333333336,7.006369426751585
6774,2019-01-01,2019,1,TRUE,S08000016,NHS Borders,18-74,Code 9 AWI,62,67.29166666666666,-7.863777089783269
6775,2019-01-01,2019,1,TRUE,S08000016,NHS Borders,18-74,Code 9 Non-AWI,2,24.458333333333336,-91.82282793867121
6776,2019-01-01,2019,1,TRUE,S08000016,NHS Borders,75plus,All Delay Reasons,712,710.1666666666666,0.25815536259094646
6777,2019-01-01,2019,1,TRUE,S08000016,NHS Borders,75plus,Health and Social Care Reasons,589,575.4583333333334,2.353196727246391
6778,2019-01-01,2019,1,TRUE,S08000016,NHS Borders,75plus,Patient and Family Related Reasons,14,30.583333333333336,-54.223433242506815
6779,2019-01-01,2019,1,TRUE,S08000016,NHS Borders,75plus,Code 9 AWI,108,95.83333333333334,12.69565217391303
6780,2019-01-01,2019,1,TRUE,S08000016,NHS Borders,75plus,Code 9 Non-AWI,1,8.291666666666666,-87.93969849246231
6781,2019-01-01,2019,1,TRUE,S08000017,NHS Dumfries and Galloway,All (18plus),All Delay Reasons,1498,1421.7916666666665,5.3600211001377485
6782,2019-01-01,2019,1,TRUE,S08000017,NHS Dumfries and Galloway,All (18plus),Health and Social Care Reasons,1202,1153.625,4.193303716545671
6783,2019-01-01,2019,1,TRUE,S08000017,NHS Dumfries and Galloway,All (18plus),Patient and Family Related Reasons,37,38.91666666666667,-4.92505353319059
6784,2019-01-01,2019,1,TRUE,S08000017,NHS Dumfries and Galloway,All (18plus),Code 9 AWI,197,175.58333333333334,12.197437114380628
6785,2019-01-01,2019,1,TRUE,S08000017,NHS Dumfries and Galloway,All (18plus),Code 9 Non-AWI,62,53.66666666666667,15.527950310558994
6786,2019-01-01,2019,1,TRUE,S08000017,NHS Dumfries and Galloway,18-74,All Delay Reasons,523,441.20833333333337,18.538105581263565
6787,2019-01-01,2019,1,TRUE,S08000017,NHS Dumfries and Galloway,18-74,Health and Social Care Reasons,384,321.08333333333337,19.595120685180362
6788,2019-01-01,2019,1,TRUE,S08000017,NHS Dumfries and Galloway,18-74,Patient and Family Related Reasons,16,11.5,39.130434782608695
6789,2019-01-01,2019,1,TRUE,S08000017,NHS Dumfries and Galloway,18-74,Code 9 AWI,61,65.41666666666666,-6.751592356687884
6790,2019-01-01,2019,1,TRUE,S08000017,NHS Dumfries and Galloway,18-74,Code 9 Non-AWI,62,43.20833333333333,43.49083895853425
6791,2019-01-01,2019,1,TRUE,S08000017,NHS Dumfries and Galloway,75plus,All Delay Reasons,975,980.5833333333333,-0.5693889691510079
6792,2019-01-01,2019,1,TRUE,S08000017,NHS Dumfries and Galloway,75plus,Health and Social Care Reasons,818,832.5416666666667,-1.746659326360051
6793,2019-01-01,2019,1,TRUE,S08000017,NHS Dumfries and Galloway,75plus,Patient and Family Related Reasons,21,27.416666666666668,-23.404255319148938
6794,2019-01-01,2019,1,TRUE,S08000017,NHS Dumfries and Galloway,75plus,Code 9 AWI,136,110.16666666666666,23.449319213313174
6795,2019-01-01,2019,1,TRUE,S08000017,NHS Dumfries and Galloway,75plus,Code 9 Non-AWI,0,10.458333333333334,-100.00000000000001
